CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
91639,Customer_91639,33,Male,Miami,9,41.45,259,0
25384,Customer_25384,29,Male,Miami,11,57.07,94,1
17210,Customer_17210,20,Female,Miami,12,49.31,196,1
67229,Customer_67229,60,Female,Chicago,5,49.27,255,1
15986,Customer_15986,31,Female,New York,2,36.12,318,0
14088,Customer_14088,42,Male,Chicago,3,60.66,217,0
98559,Customer_98559,67,Female,Los Angeles,23,74.62,392,0
10286,Customer_10286,42,Female,Miami,2,48.97,279,1
74899,Customer_74899,52,Male,Los Angeles,21,33.98,84,0
41574,Customer_41574,30,Male,Los Angeles,20,47.48,258,1
91600,Customer_91600,70,Male,Houston,13,84.91,464,1
87000,Customer_87000,49,Male,Miami,22,48.64,181,1
19922,Customer_19922,69,Female,Chicago,9,95.28,288,0
61411,Customer_61411,47,Female,Miami,4,64.21,204,0
98272,Customer_98272,63,Male,Los Angeles,18,90.41,489,0
17673,Customer_17673,30,Male,Chicago,8,58.9,483,1
76831,Customer_76831,69,Female,Los Angeles,24,64.13,229,0
7815,Customer_7815,30,Female,Los Angeles,7,87.4,229,1
89658,Customer_89658,50,Male,Miami,19,65.23,470,0
41344,Customer_41344,42,Male,Los Angeles,23,86.13,235,0
55308,Customer_55308,26,Male,Chicago,17,38.19,240,1
76592,Customer_76592,48,Female,Houston,16,76.92,186,1
89880,Customer_89880,57,Male,Houston,7,57.38,174,1
24222,Customer_24222,18,Female,Houston,15,86.63,426,1
93550,Customer_93550,18,Female,New York,9,59.6,94,1
41102,Customer_41102,20,Male,Houston,9,48.08,474,1
50062,Customer_50062,29,Female,Los Angeles,20,51.58,246,1
8059,Customer_8059,26,Male,Los Angeles,2,87.11,464,0
23958,Customer_23958,56,Male,Los Angeles,13,57.14,352,1
89562,Customer_89562,20,Male,Chicago,21,71.5,184,0
21519,Customer_21519,48,Male,New York,4,99.32,494,0
69578,Customer_69578,34,Male,Chicago,4,49.93,298,0
46330,Customer_46330,53,Male,Los Angeles,21,87.04,51,1
88547,Customer_88547,19,Male,Los Angeles,18,67.33,347,1
13511,Customer_13511,61,Male,Houston,12,32.82,286,1
51194,Customer_51194,35,Female,Houston,6,94.73,321,1
90855,Customer_90855,29,Female,Miami,13,72.32,434,1
65675,Customer_65675,28,Female,Houston,7,55.34,137,0
46664,Customer_46664,47,Female,Houston,18,82.14,344,1
30779,Customer_30779,22,Male,Los Angeles,1,65.05,341,1
8671,Customer_8671,70,Female,Houston,13,87.39,226,1
93027,Customer_93027,37,Female,Los Angeles,24,31.17,127,1
72276,Customer_72276,40,Male,New York,10,71.45,210,0
87914,Customer_87914,19,Male,Houston,3,91.12,123,0
74428,Customer_74428,67,Male,Los Angeles,16,48.06,487,1
37351,Customer_37351,24,Male,Los Angeles,12,47.14,177,0
31304,Customer_31304,66,Female,Miami,12,72.94,428,1
86211,Customer_86211,28,Female,Miami,16,80.23,214,1
44449,Customer_44449,36,Male,Chicago,10,97.68,262,1
99210,Customer_99210,58,Male,New York,14,32.66,181,0
57338,Customer_57338,57,Female,Los Angeles,23,41.95,246,0
36048,Customer_36048,50,Male,Miami,14,55.15,306,1
39447,Customer_39447,54,Female,Houston,12,82.86,291,1
99045,Customer_99045,70,Female,Chicago,21,95.51,84,0
23833,Customer_23833,51,Male,Miami,10,38.19,475,1
34296,Customer_34296,19,Female,New York,1,71.23,359,0
49584,Customer_49584,41,Female,Miami,5,37.42,303,0
69147,Customer_69147,62,Female,New York,15,69.87,190,1
86922,Customer_86922,48,Male,New York,6,60.35,265,1
6417,Customer_6417,55,Female,Chicago,1,61.78,302,1
79429,Customer_79429,34,Female,Los Angeles,23,47.12,441,1
88185,Customer_88185,37,Female,Miami,21,73.21,318,0
64441,Customer_64441,47,Female,Los Angeles,13,98.83,56,0
23916,Customer_23916,20,Male,Los Angeles,10,93.68,163,1
17798,Customer_17798,32,Male,Houston,15,56.19,267,1
33633,Customer_33633,31,Female,Chicago,3,60.65,234,1
55882,Customer_55882,35,Female,Chicago,8,99.81,82,0
93043,Customer_93043,31,Male,New York,3,70.57,488,0
12112,Customer_12112,59,Male,Miami,24,48.19,73,1
66505,Customer_66505,67,Male,Houston,6,81.82,440,0
11663,Customer_11663,48,Male,Miami,13,55.89,430,0
52492,Customer_52492,55,Male,Los Angeles,14,44.08,396,0
98967,Customer_98967,42,Male,Houston,7,81.6,218,0
26364,Customer_26364,25,Male,Miami,12,95.37,119,1
21955,Customer_21955,50,Male,Miami,11,44.46,471,0
59998,Customer_59998,39,Female,Chicago,9,52.77,215,0
25126,Customer_25126,62,Female,Houston,10,51.77,378,1
36061,Customer_36061,48,Female,Los Angeles,21,80.4,403,0
72865,Customer_72865,64,Male,Houston,10,45.33,131,1
76002,Customer_76002,27,Female,Chicago,6,74.9,284,1
15050,Customer_15050,38,Male,Chicago,14,34.36,237,0
11698,Customer_11698,51,Female,Miami,11,84.46,473,0
70824,Customer_70824,36,Female,New York,19,64.59,230,1
22014,Customer_22014,32,Female,Chicago,17,42.7,377,0
38857,Customer_38857,53,Female,New York,3,72.92,236,1
44123,Customer_44123,41,Female,Los Angeles,14,86.38,85,0
18814,Customer_18814,25,Female,Miami,6,81.99,227,0
62098,Customer_62098,27,Female,New York,14,35.7,109,1
23844,Customer_23844,39,Female,New York,6,67.84,460,0
20153,Customer_20153,46,Male,Los Angeles,8,58.04,154,0
820,Customer_820,35,Male,Houston,2,72.45,99,0
71839,Customer_71839,29,Male,Miami,12,87.15,200,1
17201,Customer_17201,21,Male,Chicago,8,62.69,280,1
5712,Customer_5712,49,Female,Houston,9,52.88,493,0
65780,Customer_65780,49,Female,Los Angeles,23,87.21,118,1
60053,Customer_60053,57,Female,Houston,4,50.7,263,1
49259,Customer_49259,60,Male,Chicago,14,36.77,333,0
66245,Customer_66245,34,Female,Chicago,1,38.7,80,0
68340,Customer_68340,26,Female,Miami,1,95.43,337,0
22146,Customer_22146,35,Male,Houston,19,52.6,143,0
50653,Customer_50653,67,Female,Houston,16,56.85,409,1
6278,Customer_6278,19,Male,Chicago,24,76.52,399,1
78283,Customer_78283,37,Female,Los Angeles,7,45.38,306,0
1897,Customer_1897,46,Female,Los Angeles,18,63.94,352,0
88589,Customer_88589,53,Female,Houston,7,87.44,318,1
1813,Customer_1813,43,Male,Miami,7,80.84,185,0
82635,Customer_82635,41,Female,Houston,10,61.94,123,1
73201,Customer_73201,52,Female,New York,18,50.34,448,0
11440,Customer_11440,59,Male,New York,3,36.73,126,0
22237,Customer_22237,57,Male,New York,19,44.91,101,0
24446,Customer_24446,50,Female,Houston,11,87.18,422,0
62650,Customer_62650,38,Female,Houston,16,63.01,75,0
86314,Customer_86314,60,Female,Chicago,16,90.39,62,0
55699,Customer_55699,56,Male,Miami,9,67.02,192,1
8144,Customer_8144,66,Female,Houston,15,50.03,410,0
43166,Customer_43166,25,Male,Chicago,8,85.46,320,0
33457,Customer_33457,27,Female,Miami,9,89.66,495,0
64721,Customer_64721,25,Female,Chicago,23,72.21,176,1
32654,Customer_32654,41,Female,Houston,17,80.33,78,1
95727,Customer_95727,65,Male,Houston,4,62.18,239,1
55400,Customer_55400,53,Male,Chicago,16,56.03,173,0
97421,Customer_97421,65,Male,Houston,2,34.63,287,1
54441,Customer_54441,30,Female,Miami,16,82.4,175,1
59153,Customer_59153,32,Male,New York,10,31.66,424,0
8894,Customer_8894,59,Female,Chicago,6,33.72,300,1
57937,Customer_57937,68,Male,Houston,2,35.8,441,1
2911,Customer_2911,45,Female,Chicago,3,89.93,415,0
1502,Customer_1502,23,Female,Houston,5,83.42,367,0
74004,Customer_74004,22,Male,New York,16,85.49,372,0
94276,Customer_94276,58,Female,Chicago,22,51.93,297,1
10755,Customer_10755,37,Female,New York,13,61.03,448,0
50825,Customer_50825,63,Male,Miami,19,99.85,467,1
59490,Customer_59490,42,Female,Houston,17,68.27,418,0
12226,Customer_12226,69,Male,Miami,8,60.34,106,0
28897,Customer_28897,57,Male,New York,18,48.98,54,1
25008,Customer_25008,27,Female,Chicago,4,40.71,398,0
20739,Customer_20739,52,Female,Houston,1,46.89,375,0
77081,Customer_77081,34,Female,Miami,13,66.6,89,1
82878,Customer_82878,64,Male,Miami,6,31.34,254,1
79814,Customer_79814,49,Male,Houston,21,89.51,279,0
37597,Customer_37597,28,Female,Miami,12,85.4,58,1
23827,Customer_23827,69,Female,Los Angeles,6,68.18,302,1
542,Customer_542,64,Female,Houston,18,95.56,239,0
27269,Customer_27269,41,Male,Miami,15,47.22,428,0
13995,Customer_13995,48,Female,New York,13,62.68,265,0
33684,Customer_33684,23,Female,Los Angeles,24,39.55,298,0
67983,Customer_67983,56,Male,Miami,22,85.19,380,0
894,Customer_894,50,Male,Los Angeles,18,62.89,208,1
16389,Customer_16389,67,Female,Miami,12,72.9,180,1
99811,Customer_99811,55,Male,Los Angeles,24,43.79,207,1
79193,Customer_79193,44,Male,New York,21,92.23,278,1
33753,Customer_33753,67,Male,Los Angeles,18,38.01,242,1
47781,Customer_47781,44,Female,Los Angeles,23,35.11,184,1
35614,Customer_35614,55,Male,New York,24,92.88,481,0
11478,Customer_11478,24,Female,Los Angeles,6,94.69,466,0
73575,Customer_73575,46,Male,Miami,18,60.37,223,1
5295,Customer_5295,34,Female,Miami,18,98.34,190,1
1335,Customer_1335,47,Male,Chicago,11,31.47,475,0
79362,Customer_79362,57,Female,Miami,5,52.1,126,1
35747,Customer_35747,26,Male,Los Angeles,23,32.31,137,1
81236,Customer_81236,57,Female,Los Angeles,21,45.77,306,0
58689,Customer_58689,62,Male,New York,2,94.31,361,1
85962,Customer_85962,66,Female,Miami,22,84.53,227,1
86289,Customer_86289,42,Male,Miami,22,66.62,200,0
24701,Customer_24701,42,Female,Houston,13,83.94,361,1
33951,Customer_33951,55,Female,New York,5,92.38,68,1
16105,Customer_16105,47,Male,Chicago,17,97.16,75,0
15112,Customer_15112,21,Male,Los Angeles,3,77.64,455,1
86552,Customer_86552,37,Male,New York,22,78.27,395,1
22024,Customer_22024,51,Male,New York,1,90.26,482,0
66731,Customer_66731,34,Female,Chicago,1,35.82,131,0
34508,Customer_34508,54,Male,Los Angeles,23,66.98,470,1
58011,Customer_58011,27,Male,Houston,19,37.79,226,0
42100,Customer_42100,56,Female,Houston,21,75.18,169,0
10845,Customer_10845,63,Female,Miami,5,98.34,217,1
25726,Customer_25726,66,Female,New York,21,58.77,276,1
24541,Customer_24541,25,Female,New York,21,65.82,491,1
69196,Customer_69196,57,Female,Chicago,11,67.34,195,0
71023,Customer_71023,48,Male,New York,9,81.22,447,0
27178,Customer_27178,53,Female,Chicago,10,74.67,332,0
66019,Customer_66019,31,Male,New York,13,67.72,181,0
24295,Customer_24295,65,Male,Chicago,2,96.42,190,0
14599,Customer_14599,32,Female,Chicago,15,66.47,208,1
80368,Customer_80368,27,Female,Chicago,15,86.77,419,1
52746,Customer_52746,51,Male,Houston,15,79.28,206,0
31247,Customer_31247,45,Male,Houston,11,56.41,366,0
26738,Customer_26738,33,Male,Los Angeles,20,86.92,51,0
92364,Customer_92364,38,Male,Los Angeles,17,59.97,448,0
26183,Customer_26183,25,Female,Chicago,22,30.0,109,0
1310,Customer_1310,50,Male,Los Angeles,18,91.79,479,1
72431,Customer_72431,63,Male,Chicago,1,86.58,151,1
92368,Customer_92368,61,Female,Houston,16,50.47,347,0
14433,Customer_14433,61,Male,Los Angeles,19,86.94,52,1
80442,Customer_80442,53,Female,Houston,14,95.57,407,1
78150,Customer_78150,55,Male,Houston,19,83.76,476,0
74452,Customer_74452,64,Male,Chicago,8,62.32,458,0
4431,Customer_4431,21,Male,New York,12,75.06,478,0
73551,Customer_73551,34,Female,Chicago,22,41.65,440,1
30886,Customer_30886,60,Male,Chicago,5,71.68,446,0
67023,Customer_67023,50,Male,New York,14,79.61,110,1
9165,Customer_9165,34,Male,Houston,11,43.51,387,1
13388,Customer_13388,37,Female,Houston,4,71.21,350,0
75148,Customer_75148,66,Female,Chicago,23,67.22,393,1
12535,Customer_12535,35,Female,Miami,10,33.95,178,0
87478,Customer_87478,60,Male,Miami,9,51.15,281,0
4913,Customer_4913,38,Male,Houston,8,72.58,158,0
10456,Customer_10456,59,Male,Chicago,19,57.52,433,1
7241,Customer_7241,27,Female,Chicago,7,83.78,425,0
9071,Customer_9071,53,Male,Los Angeles,17,67.47,78,0
66653,Customer_66653,47,Female,Los Angeles,1,68.7,213,0
38589,Customer_38589,24,Female,Miami,22,54.84,158,0
31851,Customer_31851,69,Male,Chicago,8,47.97,290,1
90822,Customer_90822,59,Male,New York,8,43.26,98,1
24265,Customer_24265,69,Male,Miami,1,36.9,312,1
1031,Customer_1031,31,Female,Los Angeles,18,53.51,338,1
27137,Customer_27137,65,Male,Chicago,12,71.93,318,1
84492,Customer_84492,40,Male,Los Angeles,16,69.98,388,0
54137,Customer_54137,31,Male,Miami,6,88.22,348,1
74590,Customer_74590,27,Male,Los Angeles,2,49.7,432,0
53673,Customer_53673,28,Male,Houston,22,85.45,435,1
80131,Customer_80131,35,Female,Houston,11,49.12,320,1
54406,Customer_54406,33,Male,Miami,2,62.55,409,0
99078,Customer_99078,37,Male,New York,16,36.74,281,1
42337,Customer_42337,24,Female,Los Angeles,19,74.29,437,0
15229,Customer_15229,43,Male,Houston,19,72.8,124,0
9932,Customer_9932,38,Male,Los Angeles,14,59.2,151,0
21234,Customer_21234,32,Female,Houston,2,88.25,84,1
37857,Customer_37857,61,Male,Miami,6,43.64,333,1
29636,Customer_29636,26,Female,Chicago,10,93.97,183,0
24401,Customer_24401,37,Male,New York,14,79.89,350,0
62407,Customer_62407,33,Female,Los Angeles,10,70.72,79,1
80275,Customer_80275,56,Female,Miami,18,95.61,435,0
52628,Customer_52628,49,Male,Houston,16,93.45,193,1
51399,Customer_51399,61,Female,Chicago,7,32.09,71,1
60663,Customer_60663,29,Male,Miami,20,45.67,477,0
49337,Customer_49337,20,Female,Miami,6,74.98,426,1
68504,Customer_68504,59,Female,New York,11,45.94,267,1
7145,Customer_7145,44,Female,New York,10,79.57,250,1
85171,Customer_85171,56,Male,Los Angeles,19,66.62,250,0
85409,Customer_85409,40,Male,Chicago,23,88.25,196,0
54716,Customer_54716,45,Female,New York,15,85.96,274,1
49470,Customer_49470,27,Female,Houston,2,30.06,436,0
58980,Customer_58980,68,Male,Houston,3,33.23,386,0
23565,Customer_23565,64,Male,New York,20,90.78,463,1
80387,Customer_80387,60,Female,Chicago,15,50.67,370,0
14846,Customer_14846,31,Female,Miami,10,61.59,326,1
63905,Customer_63905,42,Male,Los Angeles,18,92.64,103,0
93809,Customer_93809,57,Male,Chicago,15,88.81,333,1
15509,Customer_15509,51,Male,New York,24,91.12,136,1
54080,Customer_54080,37,Female,Chicago,19,56.8,245,1
69885,Customer_69885,51,Female,Los Angeles,2,96.09,477,1
68466,Customer_68466,60,Male,Los Angeles,24,72.32,435,0
6353,Customer_6353,49,Female,Miami,7,96.28,211,1
61489,Customer_61489,67,Female,Los Angeles,11,89.16,339,0
44185,Customer_44185,56,Male,New York,23,48.41,437,0
48811,Customer_48811,34,Female,New York,6,50.26,378,1
9159,Customer_9159,62,Male,Los Angeles,14,31.78,394,0
97263,Customer_97263,63,Male,Los Angeles,10,57.96,136,0
7013,Customer_7013,60,Male,Miami,14,51.82,153,0
32812,Customer_32812,70,Male,Miami,8,94.57,331,1
5755,Customer_5755,41,Male,New York,5,38.82,297,1
75443,Customer_75443,68,Female,Los Angeles,5,80.77,300,0
32926,Customer_32926,53,Female,Miami,22,87.95,479,0
95551,Customer_95551,30,Male,New York,6,87.87,65,0
42186,Customer_42186,34,Female,Houston,3,35.65,313,0
6894,Customer_6894,69,Male,Chicago,20,44.19,432,1
7376,Customer_7376,43,Male,Miami,9,40.9,280,0
77153,Customer_77153,52,Male,Miami,12,62.69,292,1
10199,Customer_10199,63,Male,Los Angeles,6,50.52,55,0
70389,Customer_70389,41,Male,New York,14,77.67,433,0
57913,Customer_57913,31,Female,Los Angeles,14,73.55,320,1
68929,Customer_68929,58,Female,Los Angeles,24,34.75,473,0
36582,Customer_36582,61,Female,Chicago,8,78.35,222,1
38239,Customer_38239,56,Male,Houston,4,58.94,306,0
21044,Customer_21044,56,Male,Miami,9,78.56,50,1
64712,Customer_64712,18,Male,Houston,24,58.34,357,1
92911,Customer_92911,67,Male,Houston,14,53.51,144,0
38118,Customer_38118,40,Male,Houston,19,53.15,237,1
28192,Customer_28192,53,Female,Miami,16,95.72,117,0
42145,Customer_42145,41,Female,New York,2,92.05,485,1
87016,Customer_87016,49,Male,New York,10,50.26,303,1
8931,Customer_8931,29,Female,New York,14,32.87,237,0
7895,Customer_7895,41,Female,New York,19,69.71,442,0
51718,Customer_51718,64,Female,New York,12,64.17,211,0
22974,Customer_22974,27,Female,New York,3,68.14,310,0
74196,Customer_74196,62,Female,Chicago,19,57.49,154,1
7237,Customer_7237,67,Male,New York,12,97.21,321,0
28731,Customer_28731,65,Female,Los Angeles,8,34.71,304,1
12445,Customer_12445,53,Male,New York,22,93.26,374,1
47567,Customer_47567,24,Female,Chicago,9,30.63,483,1
19323,Customer_19323,35,Female,Chicago,8,43.72,293,0
8527,Customer_8527,48,Male,Los Angeles,21,79.16,79,0
12653,Customer_12653,18,Female,Los Angeles,22,63.16,64,1
2478,Customer_2478,67,Male,Miami,24,53.14,443,0
78798,Customer_78798,59,Male,Los Angeles,20,34.89,494,1
29333,Customer_29333,20,Male,Houston,23,82.89,164,1
86027,Customer_86027,50,Female,Los Angeles,5,98.92,140,0
17434,Customer_17434,55,Male,Miami,15,31.82,388,0
6998,Customer_6998,43,Male,Chicago,9,82.87,420,1
71325,Customer_71325,25,Male,Chicago,5,72.03,152,0
26027,Customer_26027,19,Male,New York,18,38.62,345,0
43373,Customer_43373,62,Female,New York,14,63.91,166,0
90676,Customer_90676,60,Female,Los Angeles,11,43.15,333,0
92482,Customer_92482,59,Female,New York,6,74.46,442,0
56185,Customer_56185,59,Male,Houston,11,44.17,346,0
12883,Customer_12883,51,Male,Los Angeles,2,41.3,412,1
40442,Customer_40442,35,Male,Houston,7,31.17,370,0
83874,Customer_83874,61,Male,Chicago,15,82.09,325,0
12472,Customer_12472,40,Male,Houston,18,48.28,122,0
89822,Customer_89822,25,Male,Los Angeles,15,31.63,94,1
29975,Customer_29975,62,Male,Houston,23,96.96,337,1
11889,Customer_11889,21,Male,Chicago,18,92.96,410,0
8001,Customer_8001,65,Male,Miami,7,48.58,303,1
79020,Customer_79020,33,Female,Chicago,1,40.22,295,1
13875,Customer_13875,46,Male,Los Angeles,8,77.63,227,1
69850,Customer_69850,30,Male,Houston,14,94.85,470,1
48418,Customer_48418,59,Female,New York,16,95.8,373,0
19688,Customer_19688,66,Female,Houston,11,56.66,263,0
32281,Customer_32281,46,Female,New York,18,38.52,163,1
37949,Customer_37949,61,Female,Houston,6,67.39,298,0
34762,Customer_34762,41,Female,New York,19,36.36,184,1
37318,Customer_37318,41,Male,New York,22,68.46,167,0
66532,Customer_66532,59,Female,Houston,5,52.66,149,0
456,Customer_456,47,Male,Houston,4,31.74,65,1
54875,Customer_54875,45,Female,Houston,17,78.82,251,1
89794,Customer_89794,35,Male,Miami,12,62.32,356,0
97864,Customer_97864,18,Female,New York,6,54.16,280,1
25877,Customer_25877,24,Male,Los Angeles,16,64.72,476,1
86788,Customer_86788,56,Female,Miami,24,75.81,461,0
95329,Customer_95329,24,Female,Los Angeles,23,91.94,182,0
75993,Customer_75993,24,Female,New York,23,90.17,132,0
5187,Customer_5187,21,Female,Los Angeles,14,36.31,154,0
413,Customer_413,61,Male,Chicago,17,94.05,320,0
36499,Customer_36499,30,Male,Miami,5,37.7,154,0
25289,Customer_25289,32,Female,Los Angeles,8,39.47,167,1
84437,Customer_84437,68,Female,New York,10,59.81,396,1
67986,Customer_67986,31,Female,New York,15,59.18,470,1
22199,Customer_22199,26,Female,Houston,3,45.68,315,0
92435,Customer_92435,30,Female,Houston,18,55.82,106,0
38487,Customer_38487,43,Male,New York,15,73.94,295,0
95000,Customer_95000,43,Female,Miami,15,94.72,458,1
41618,Customer_41618,40,Male,Chicago,24,56.36,206,0
48976,Customer_48976,45,Female,Houston,18,39.25,251,0
62590,Customer_62590,30,Female,New York,9,31.05,120,0
76914,Customer_76914,56,Male,Los Angeles,9,56.56,462,1
76355,Customer_76355,42,Female,Houston,13,44.0,138,1
29435,Customer_29435,33,Female,Los Angeles,4,41.25,343,1
51768,Customer_51768,36,Female,Miami,15,47.59,316,1
55894,Customer_55894,54,Male,Houston,9,97.12,136,0
99940,Customer_99940,51,Male,Los Angeles,24,56.32,52,0
18508,Customer_18508,52,Female,Chicago,8,99.65,107,0
871,Customer_871,63,Female,Chicago,9,97.14,220,0
48045,Customer_48045,60,Male,Miami,9,64.48,438,0
79065,Customer_79065,46,Female,Miami,20,71.11,64,1
21250,Customer_21250,39,Male,Chicago,10,48.48,373,1
96609,Customer_96609,30,Male,New York,3,45.53,207,1
1607,Customer_1607,46,Female,Miami,8,54.81,149,1
18002,Customer_18002,61,Female,Houston,13,70.28,496,0
36204,Customer_36204,58,Male,Chicago,3,61.51,240,0
2251,Customer_2251,53,Female,Miami,10,94.03,327,0
29377,Customer_29377,67,Male,Miami,3,74.73,308,1
44119,Customer_44119,28,Male,Miami,13,68.64,333,1
168,Customer_168,33,Female,Houston,1,95.13,320,0
14278,Customer_14278,22,Male,Chicago,2,63.92,444,0
23633,Customer_23633,42,Male,Chicago,22,30.15,290,1
16290,Customer_16290,19,Male,Miami,14,41.11,229,1
52935,Customer_52935,70,Male,Houston,20,98.08,98,0
48888,Customer_48888,22,Female,Houston,24,57.86,218,0
36625,Customer_36625,40,Male,Chicago,11,36.7,247,0
19920,Customer_19920,51,Female,Los Angeles,17,90.67,343,0
29187,Customer_29187,33,Female,Houston,2,84.94,382,1
47381,Customer_47381,33,Female,Miami,21,55.01,151,0
70719,Customer_70719,19,Male,Los Angeles,1,30.25,167,1
26399,Customer_26399,39,Male,Houston,5,56.21,488,0
4871,Customer_4871,34,Male,Chicago,16,46.49,413,1
10411,Customer_10411,38,Female,New York,21,89.48,367,1
46988,Customer_46988,20,Female,New York,1,68.34,320,1
92189,Customer_92189,36,Male,Miami,12,63.01,352,1
54402,Customer_54402,70,Female,Chicago,5,98.5,301,0
45607,Customer_45607,37,Male,Chicago,18,96.83,385,0
28678,Customer_28678,37,Male,Los Angeles,9,46.72,494,0
48516,Customer_48516,31,Male,Los Angeles,1,95.65,436,1
51203,Customer_51203,18,Female,Houston,12,47.46,329,0
46980,Customer_46980,70,Female,Chicago,16,93.7,205,0
80092,Customer_80092,22,Female,Houston,12,31.08,165,0
26698,Customer_26698,54,Male,New York,14,70.5,150,0
14486,Customer_14486,53,Male,Houston,18,65.98,342,0
35732,Customer_35732,18,Male,Houston,15,75.17,121,0
31392,Customer_31392,68,Female,New York,2,86.76,482,1
87608,Customer_87608,61,Male,New York,5,58.96,323,1
74391,Customer_74391,41,Male,New York,7,55.33,425,0
34097,Customer_34097,23,Male,Chicago,5,42.41,428,0
39236,Customer_39236,32,Male,Miami,1,31.41,319,0
81205,Customer_81205,20,Female,Los Angeles,9,76.63,380,0
75690,Customer_75690,49,Female,Chicago,12,50.56,324,0
26899,Customer_26899,26,Male,Miami,18,37.9,238,0
71082,Customer_71082,42,Male,New York,14,43.34,170,0
39151,Customer_39151,56,Female,Chicago,18,64.13,271,1
55288,Customer_55288,40,Male,Miami,15,60.01,275,0
2913,Customer_2913,61,Male,Los Angeles,1,34.01,233,1
60630,Customer_60630,61,Male,Houston,12,38.1,243,1
6532,Customer_6532,67,Female,Los Angeles,10,61.02,146,1
86473,Customer_86473,67,Male,New York,13,80.12,333,0
52624,Customer_52624,19,Male,Los Angeles,21,38.27,151,1
96588,Customer_96588,51,Male,Miami,14,96.67,345,1
60437,Customer_60437,48,Female,Chicago,7,73.48,190,1
68140,Customer_68140,39,Female,Miami,13,59.0,383,1
87017,Customer_87017,55,Male,New York,20,77.76,367,0
23209,Customer_23209,43,Male,Chicago,7,70.7,266,1
71044,Customer_71044,58,Female,Houston,23,69.83,213,1
87654,Customer_87654,69,Male,Chicago,19,97.05,65,0
18422,Customer_18422,69,Female,Los Angeles,22,83.96,84,1
18579,Customer_18579,25,Female,Houston,11,38.31,362,0
60181,Customer_60181,36,Male,Miami,19,68.41,152,0
29387,Customer_29387,64,Female,Houston,9,98.64,495,0
51771,Customer_51771,58,Female,New York,24,73.09,116,0
91953,Customer_91953,38,Male,Los Angeles,2,98.79,117,0
59739,Customer_59739,65,Female,New York,17,62.39,467,0
66509,Customer_66509,50,Male,Chicago,14,60.38,205,0
45936,Customer_45936,44,Female,Los Angeles,8,30.25,387,1
54343,Customer_54343,24,Female,Houston,4,44.52,362,1
83882,Customer_83882,52,Male,Houston,24,52.1,368,1
53786,Customer_53786,34,Male,Chicago,18,30.1,200,0
46047,Customer_46047,51,Male,Miami,4,87.52,123,1
63924,Customer_63924,35,Female,Chicago,8,71.02,225,1
75150,Customer_75150,39,Female,Chicago,15,67.39,382,1
27841,Customer_27841,35,Female,New York,10,93.22,431,0
46819,Customer_46819,24,Male,Miami,13,32.47,446,0
19244,Customer_19244,68,Female,Chicago,24,37.0,377,1
14556,Customer_14556,55,Male,Los Angeles,21,90.16,247,1
2890,Customer_2890,39,Male,New York,24,63.85,117,1
59262,Customer_59262,41,Female,New York,22,84.76,59,1
15102,Customer_15102,25,Male,Los Angeles,1,71.67,159,0
71002,Customer_71002,25,Female,Chicago,7,56.06,67,1
26736,Customer_26736,21,Female,New York,17,75.48,178,1
22743,Customer_22743,34,Male,New York,4,33.65,107,1
90384,Customer_90384,55,Male,Chicago,13,48.25,337,0
35231,Customer_35231,29,Male,Houston,11,49.21,485,0
66412,Customer_66412,50,Female,New York,23,71.51,95,0
19641,Customer_19641,50,Male,New York,13,60.67,443,1
61361,Customer_61361,21,Female,Houston,24,50.24,301,1
65287,Customer_65287,70,Male,Los Angeles,12,58.66,183,0
95221,Customer_95221,70,Male,New York,22,84.39,54,1
40334,Customer_40334,70,Male,Los Angeles,13,76.5,495,0
61998,Customer_61998,62,Female,Chicago,1,85.83,242,0
60387,Customer_60387,33,Female,Houston,23,68.07,113,1
63488,Customer_63488,68,Female,Miami,10,78.8,300,0
59761,Customer_59761,51,Female,Chicago,20,57.23,97,0
23794,Customer_23794,52,Male,Los Angeles,12,42.44,192,0
26304,Customer_26304,62,Male,Houston,9,89.64,245,0
16035,Customer_16035,70,Female,Miami,11,51.77,218,0
77199,Customer_77199,45,Female,Los Angeles,10,56.78,403,0
79468,Customer_79468,43,Male,Houston,16,71.72,199,0
90354,Customer_90354,63,Male,New York,15,82.02,492,0
32097,Customer_32097,36,Male,Los Angeles,12,76.37,232,1
9586,Customer_9586,37,Female,New York,6,74.39,160,0
94064,Customer_94064,46,Male,Los Angeles,9,32.9,80,0
48410,Customer_48410,19,Male,Chicago,14,73.89,150,1
57765,Customer_57765,65,Male,Los Angeles,21,50.21,353,0
20148,Customer_20148,42,Female,New York,16,99.67,290,0
61293,Customer_61293,47,Female,Miami,24,90.81,360,1
85900,Customer_85900,50,Female,Chicago,17,79.34,427,0
30317,Customer_30317,19,Female,Chicago,7,60.8,497,0
19100,Customer_19100,43,Male,New York,14,34.73,199,1
50187,Customer_50187,37,Female,New York,16,78.46,356,1
22368,Customer_22368,19,Female,Miami,15,75.85,258,0
46539,Customer_46539,65,Female,Miami,17,32.28,162,1
88497,Customer_88497,67,Female,Chicago,16,62.27,298,1
16161,Customer_16161,55,Female,Los Angeles,16,70.54,75,1
68839,Customer_68839,22,Male,Los Angeles,22,96.13,209,1
20809,Customer_20809,61,Male,Los Angeles,3,99.61,90,0
